"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoE]"   ,     "rms[k]"     ,     "rms[w]"     ,       "CD"       ,       "CL"       ,       "CSF"      ,       "CMx"      ,       "CMy"      ,       "CMz"      ,       "CFx"      ,       "CFy"      ,       "CFz"      ,      "CEff"      ,     "Buffet"     ,   "Cauchy[CL]"   
          0,           0,        6030,      -8.880794427,      -9.230983973,      -9.507584675,      -8.217551523,      -10.45348526,      -4.457744365,     0.03360767376,       0.254827188,                 0,                 0,                 0,   -0.005934853633,     0.02353262292,      0.2559542677,                 0,       7.582410787,      0.5431351303,  1.471965428e-006
          0,           0,        6040,      -8.953526787,      -9.286743601,       -9.59412049,      -8.289733684,      -10.45321154,      -4.457979079,     0.03360735044,      0.2548241801,                 0,                 0,                 0,   -0.005936067826,     0.02353241847,      0.2559512494,                 0,       7.582394232,      0.5431351303,  1.485926294e-006
          0,           0,        6050,      -9.080007874,      -9.373512501,      -9.727056427,      -8.415403969,      -10.45325179,       -4.45807336,     0.03360710681,      0.2548226062,                 0,                 0,                 0,   -0.005936711339,     0.02353223709,      0.2559496671,                 0,       7.582402366,      0.5431351303,  1.512337157e-006
          0,           0,        6060,      -9.294519721,      -9.483635592,      -9.896331143,      -8.628569044,      -10.45355512,      -4.458010431,     0.03360695819,      0.2548225521,                 0,                 0,                 0,   -0.005936747598,     0.02353209072,      0.2559496071,                 0,       7.582434287,      0.5431351303,  1.491190049e-006
          0,           0,        6070,      -9.640753126,      -9.562606872,      -9.934512572,      -8.975390667,      -10.45399254,       -4.45777268,     0.03360691673,      0.2548240993,                 0,                 0,                 0,   -0.005936150709,     0.02353198828,      0.2559511515,                 0,       7.582489681,      0.5431351303,  1.442888369e-006
          0,           0,        6080,      -9.416119737,      -9.532181246,      -9.785374364,      -8.758599311,      -10.45456905,      -4.457530543,     0.03360699614,      0.2548270841,                 0,                 0,                 0,   -0.005934970165,     0.02353194993,      0.2559541372,                 0,       7.582560579,      0.5431351303,  1.394677147e-006
          0,           0,        6090,      -9.157785042,      -9.435572566,      -9.651573987,      -8.497543972,      -10.45500067,      -4.457352153,     0.03360717765,      0.2548311178,                 0,                 0,                 0,     -0.0059333555,     0.02353197223,      0.2559581749,                 0,       7.582639651,      0.5431351303,  1.348492391e-006
          0,           0,        6100,      -9.020420455,      -9.351206467,      -9.567202604,      -8.359047433,      -10.45513203,      -4.457281469,     0.03360744062,      0.2548358166,                 0,                 0,                 0,   -0.005931466755,      0.0235320497,      0.2559628804,                 0,       7.582720134,      0.5431351303,  1.308479736e-006
          0,           0,        6110,      -8.947340532,      -9.297303808,       -9.52542368,      -8.285298734,      -10.45496539,      -4.457347493,     0.03360775927,      0.2548407362,                 0,                 0,                 0,   -0.005929493969,      0.0235321741,      0.2559678087,                 0,       7.582794621,      0.5431351303,  1.278102013e-006
          0,           0,        6120,      -8.918914091,      -9.274949328,      -9.519629434,      -8.256365526,      -10.45460123,      -4.457526519,     0.03360810313,      0.2548454313,                 0,                 0,                 0,   -0.005927616778,     0.02353233255,      0.2559725137,                 0,       7.582856738,      0.5431351303,   1.25929673e-006
          0,           0,        6130,      -8.929180812,      -9.283417157,      -9.547570061,      -8.266190223,      -10.45419251,      -4.457759347,     0.03360844103,      0.2548495105,                 0,                 0,                 0,   -0.005925984783,     0.02353250933,       0.255976603,                 0,       7.582901874,      0.5431351303,  1.252778953e-006
          0,           0,        6140,       -8.97820498,      -9.322197377,      -9.611704421,      -8.314712208,      -10.45388998,      -4.457967934,     0.03360874468,      0.2548526643,                 0,                 0,                 0,   -0.005924716302,     0.02353268837,      0.2559797664,                 0,       7.582927203,      0.5431351303,  1.258493608e-006
          0,           0,        6150,      -9.073185273,      -9.392565271,      -9.718216587,      -8.409059154,      -10.45379422,      -4.458093823,     0.03360899041,      0.2548546727,                 0,                 0,                 0,    -0.00592390094,     0.02353285471,      0.2559817829,                 0,       7.582931519,      0.5431351303,  1.275533353e-006
          0,           0,        6160,      -9.234110501,      -9.493031011,      -9.872951112,      -8.569010203,      -10.45392346,      -4.458109173,     0.03360916096,      0.2548554137,                 0,                 0,                 0,   -0.005923591742,     0.02353299591,        0.25598253,                 0,       7.582915085,      0.5431351303,  1.289502503e-006
          0,           0,        6170,      -9.513698307,      -9.599454669,      -10.01761595,      -8.846815568,      -10.45419529,      -4.458003125,      0.0336092471,      0.2548548341,                 0,                 0,                 0,    -0.00592380719,     0.02353310484,      0.2559819543,                 0,       7.582878407,      0.5431351303,  1.251719419e-006
          0,           0,        6180,      -9.688383047,      -9.633178173,      -9.941175436,      -9.031002634,      -10.45457297,      -4.457814432,     0.03360923312,      0.2548528984,                 0,                 0,                 0,   -0.005924565095,      0.0235331672,      0.2559800195,                 0,       7.582823965,      0.5431351303,  1.210543449e-006
          0,           0,        6190,      -9.342856149,      -9.557689478,      -9.786157716,      -8.683774269,      -10.45496793,      -4.457652077,      0.0336091229,      0.2548498974,                 0,                 0,                 0,   -0.005925759753,     0.02353317541,      0.2559770165,                 0,       7.582759542,      0.5431351303,  1.170008153e-006
          0,           0,        6200,      -9.152433144,      -9.462095114,      -9.675498172,      -8.491580563,       -10.4551855,      -4.457554333,      0.0336089338,      0.2548461505,                 0,                 0,                 0,   -0.005927265185,     0.02353313421,      0.2559732651,                 0,       7.582690723,      0.5431351303,  1.132643982e-006
          0,           0,        6210,       -9.04870184,      -9.391473699,      -9.611898354,      -8.387009842,       -10.4551747,      -4.457550019,     0.03360868477,      0.2548420094,                 0,                 0,                 0,   -0.005928929294,     0.02353304867,      0.2559691174,                 0,       7.582623694,      0.5431351303,  1.102093478e-006
          0,           0,        6220,      -8.997999325,      -9.352592054,      -9.587460739,      -8.335736291,      -10.45497408,      -4.457641044,     0.03360839997,      0.2548378609,                 0,                 0,                 0,   -0.005930590444,     0.02353292768,      0.2559649609,                 0,       7.582564513,      0.5431351303,  1.080648064e-006
          0,           0,        6230,      -8.988308956,      -9.344738489,      -9.597699935,      -8.325568203,      -10.45467965,      -4.457796039,     0.03360810611,      0.2548340676,                 0,                 0,                 0,   -0.005932106694,     0.02353278364,      0.2559611589,                 0,       7.582517942,      0.5431351303,  1.069438319e-006
